group,team,fifa_rank,category,shirt_number,name,club,position_detail,dob,age,badges,epithet
J,Jordan,63,Midfielder,25,Mohammad Al-Dawoud,Al-Wehdat,Midfielder,1992-12-04,33,,
J,Jordan,63,Forward,7,Mohammad Abu Zrayq,Raja Club Athletic,Forward (winger),1997-12-30,28,attacker,Keen singer
J,Jordan,63,Forward,9,Ali Olwan,Al-Sailiya,Forward,2000-03-26,26,,
J,Jordan,63,Forward,10,Musa Al-Taamari,Rennes,Forward (winger),1997-06-10,29,star,National hero
J,Jordan,63,Forward,11,Odeh Al-Fakhouri,Pyramids,Forward,2005-11-20,20,breakout,Emerging talent
J,Jordan,63,Forward,13,Mahmoud Al-Mardi,Al-Hussein,Forward (winger),1993-10-06,32,,
J,Jordan,63,Forward,18,Ibrahim Sabra,Göztepe,Forward,2006-02-01,20,,Next Generation
J,Jordan,63,Forward,24,Ali Azaizeh,Al-Shabab,Forward,2004-04-13,22,,
K,Portugal,5,Coach,,Roberto Martinez,,Manager,,,,
K,Portugal,5,Goalkeeper,1,Diogo Costa,Porto,Goalkeeper,1999-09-19,26,,No 1 goalkeeper
K,Portugal,5,Goalkeeper,12,José Sá,Wolves,Goalkeeper,1993-01-17,33,,
K,Portugal,5,Goalkeeper,22,Rui Silva,Sporting,Goalkeeper,1994-02-07,32,,
K,Portugal,5,Defender,2,Nélson Semedo,Fenerbahce,Defender,1993-11-16,32,,
K,Portugal,5,Defender,3,Rúben Dias,Manchester City,Defender,1997-05-14,29,defender,Defensive rock
K,Portugal,5,Defender,4,Tomás Araújo,Benfica,Defender,2002-05-16,24,,
K,Portugal,5,Defender,5,Diogo Dalot,Manchester United,Defender,1999-03-18,27,,Burgeoning businessman
K,Portugal,5,Defender,6,Matheus Nunes,Manchester City,Defender,1998-08-27,27,,
K,Portugal,5,Defender,13,Renato Veiga,Villarreal,Defender,2003-07-29,22,,Speaks seven languages
K,Portugal,5,Defender,14,Gonçalo Inácio,Sporting,Defender,2001-08-25,24,,
K,Portugal,5,Defender,20,João Cancelo,Barcelona,Defender,1994-05-27,32,,
K,Portugal,5,Defender,25,Nuno Mendes,Paris St-Germain,Defender,2002-06-19,23,,
K,Portugal,5,Midfielder,8,Bruno Fernandes,Manchester United,Midfielder,1994-09-08,31,midfielder,Creative force
K,Portugal,5,Midfielder,10,Bernardo Silva,Manchester City,Midfielder,1994-08-10,31,,A complete player
K,Portugal,5,Midfielder,15,João Neves,Paris St-Germain,Midfielder,2004-09-27,21,breakout,A joy to watch
K,Portugal,5,Midfielder,16,Francisco Trincão,Sporting,Midfielder,1999-12-29,26,,
K,Portugal,5,Midfielder,21,Rúben Neves,Al-Hilal,Midfielder,1997-03-13,29,,
K,Portugal,5,Midfielder,23,Vitinha,Paris St-Germain,Midfielder,2000-02-13,26,,World-class midfielder
K,Portugal,5,Midfielder,24,Samú Costa,Real Mallorca,Midfielder,2000-11-27,25,gem,Surprise call-up
K,Portugal,5,Forward,7,Cristiano Ronaldo,Al-Nassr,Forward,1985-02-05,41,star|captain|attacker,Legend
K,Portugal,5,Forward,9,Gonçalo Ramos,Paris St-Germain,Forward,2001-06-20,24,,Super-sub
K,Portugal,5,Forward,11,João Félix,Al-Nassr,Forward,1999-11-10,26,,
K,Portugal,5,Forward,17,Rafael Leão,Milan,Forward (winger),1999-06-10,27,,Inconsistent
K,Portugal,5,Forward,18,Pedro Neto,Chelsea,Forward (winger),2000-03-09,26,,
K,Portugal,5,Forward,19,Gonçalo Guedes,Real Sociedad,Forward,1996-11-29,29,,
K,Portugal,5,Forward,26,Francisco Conceição,Juventus,Forward (winger),2002-12-14,23,,Tricky winger
K,Colombia,13,Coach,,Nestor Lorenzo,,Manager,,,,
K,Colombia,13,Goalkeeper,1,David Ospina,Atlético Nacional,Goalkeeper,1988-08-31,37,,
K,Colombia,13,Goalkeeper,12,Camilo Vargas,Atlas,Goalkeeper,1989-03-09,37,,No 1 goalkeeper
K,Colombia,13,Goalkeeper,24,Álvaro Montero,Vélez Sarsfield,Goalkeeper,1995-03-29,31,,
K,Colombia,13,Defender,2,Daniel Muñoz,Crystal Palace,Defender,1996-05-26,30,gem|defender,Late bloomer
K,Colombia,13,Defender,3,Jhon Lucumí,Bologna,Defender,1998-06-26,27,,
K,Colombia,13,Defender,4,Santiago Arias,Independiente,Defender,1992-01-13,34,,
K,Colombia,13,Defender,13,Yerry Mina,Cagliari,Defender,1994-09-23,31,,Aerial threat
K,Colombia,13,Defender,17,Johan Mojica,Mallorca,Defender,1992-08-21,33,,
K,Colombia,13,Defender,18,Willer Ditta,Cruz Azul,Defender,1998-01-23,28,,
K,Colombia,13,Defender,22,Deiver Machado,Nantes,Defender,1993-09-02,32,,
K,Colombia,13,Defender,23,Davinson Sánchez,Galatasaray,Defender,1996-06-12,29,,Mathematician
K,Colombia,13,Midfielder,5,Kevin Castaño,River Plate,Midfielder,2000-09-29,25,,
K,Colombia,13,Midfielder,6,Richard Ríos,Benfica,Midfielder,2000-06-02,26,breakout,Futsal prodigy
K,Colombia,13,Midfielder,8,Jorge Carrascal,Flamengo,Midfielder,1998-05-25,28,,
K,Colombia,13,Midfielder,10,James Rodríguez,Minnesota United,Midfielder,1991-07-12,34,captain|midfielder,2014 hero
K,Colombia,13,Midfielder,11,Jhon Arias,Palmeiras,Midfielder,1997-09-21,28,,
K,Colombia,13,Midfielder,14,Gustavo Puerta,Racing Santander,Midfielder,2003-07-23,22,,
K,Colombia,13,Midfielder,15,Juan Portilla,Athletico Paranaense,Midfielder,1998-09-12,27,,
K,Colombia,13,Midfielder,16,Jefferson Lerma,Crystal Palace,Midfielder,1994-10-25,31,,
K,Colombia,13,Midfielder,20,Juan Quintero,River Plate,Midfielder,1993-01-18,33,,Playmaker
K,Colombia,13,Forward,7,Luis Díaz,Bayern Munich,Forward (winger),1997-01-13,29,star|attacker,Super star
K,Colombia,13,Forward,9,Jhon Córdoba,Krasnodar,Forward,1993-05-11,33,,
K,Colombia,13,Forward,19,Juan Camilo ‘Cucho’ Hernández,Real Betis,Forward,1999-04-20,27,,
K,Colombia,13,Forward,21,Jaminton Campaz,Rosario Central,Forward,2000-05-24,26,,
K,Colombia,13,Forward,25,Luis Suárez,Sporting,Forward,1997-12-02,28,,Goal machine
K,Colombia,13,Forward,26,Carlos Andrés Gómez,Vasco da Gama,Forward (winger),2002-09-12,23,,Motorbike aficionado
K,DR Congo,46,Coach,,Sebastien Desabre,,Manager,,,,
K,DR Congo,46,Goalkeeper,1,Lionel Mpasi,Le Havre,Goalkeeper,1994-08-01,31,,No 1 goalkeeper
K,DR Congo,46,Goalkeeper,16,Timothy Fayulu,FC Noah,Goalkeeper,1999-07-24,26,,From zero to hero
K,DR Congo,46,Goalkeeper,21,Matthieu Epolo,Standard Liège,Goalkeeper,2005-01-15,21,,
K,DR Congo,46,Defender,2,Aaron Wan-Bissaka,West Ham,Defender,1997-11-26,28,defender,
K,DR Congo,46,Defender,3,Steve Kapuadi,Widzew Lodz,Defender,1998-04-30,28,,
K,DR Congo,46,Defender,4,Axel Tuanzebe,Burnley,Defender,1997-11-14,28,,Qualifying hero
K,DR Congo,46,Defender,5,Dylan Batubinsika,AE Larissa,Defender,1996-02-15,30,,Old-school
K,DR Congo,46,Defender,12,Joris Kayembe,Genk,Defender,1994-08-08,31,,
K,DR Congo,46,Defender,15,Aaron Tshibola,Kilmarnock,Defender,1995-01-02,31,,
K,DR Congo,46,Defender,22,Chancel Mbemba,Lille,Defender,1994-08-08,31,,Captain
K,DR Congo,46,Defender,24,Gédéon Kalulu,Aris Limassol,Defender,1997-08-29,28,,
K,DR Congo,46,Defender,26,Arthur Masuaku,Lens,Defender,1993-11-07,32,,'The Stubborn One'
K,DR Congo,46,Midfielder,6,Ngal’ayel Mukau,Lille,Midfielder,2004-11-03,21,midfielder|breakout|gem,Box-to-box midfielder
K,DR Congo,46,Midfielder,8,Samuel Moutoussamy,Atromitos,Midfielder,1996-08-12,29,,Key player
K,DR Congo,46,Midfielder,11,Gaël Kakuta,AE Larissa,Midfielder,1991-06-21,34,,
K,DR Congo,46,Midfielder,14,Noah Sadiki,Sunderland,Midfielder,2004-12-17,21,captain,Future captain
K,DR Congo,46,Midfielder,18,Charles Pickel,Espanyol,Midfielder,1997-05-15,29,,
K,DR Congo,46,Midfielder,25,Edo Kayembe,Watford,Midfielder,1998-06-03,28,,Homegrown talent
K,DR Congo,46,Forward,7,Nathanaël Mbuku,Montpellier,Forward (winger),2002-03-16,24,attacker,
K,DR Congo,46,Forward,9,Brian Cipenga,Castellón,Forward,1998-03-11,28,,
K,DR Congo,46,Forward,10,Théo Bongonda,Spartak Moscow,Forward (winger),1995-11-20,30,,‘The Congolese Messi’
K,DR Congo,46,Forward,13,Meschack Elia,Alanyaspor,Forward (winger),1997-08-06,28,,
K,DR Congo,46,Forward,17,Cédric Bakambu,Real Betis,Forward,1991-04-11,35,,Veteran No 9
K,DR Congo,46,Forward,19,Fiston Mayele,Pyramids,Forward,1994-06-24,31,,Humble
K,DR Congo,46,Forward,20,Yoane Wissa,Newcastle,Forward,1996-09-03,29,star,Star player
K,DR Congo,46,Forward,23,Simon Banza,Al Jazira,Forward,1996-08-13,29,,'The Joker'
K,Uzbekistan,50,Coach,,Fabio Cannavaro,,Manager,,,,
K,Uzbekistan,50,Goalkeeper,1,Utkir Yusupov,Navbakhor,Goalkeeper,1991-01-04,35,,No 1 goalkeeper
K,Uzbekistan,50,Goalkeeper,12,Abduvokhid Nematov,Nasaf,Goalkeeper,2001-03-20,25,,Good with his feet
K,Uzbekistan,50,Goalkeeper,16,Botirali Ergashev,Neftchi,Goalkeeper,1995-06-23,30,,
K,Uzbekistan,50,Defender,2,Abdukodir Khusanov,Manchester City,Defender,2004-02-29,22,star,Star player
K,Uzbekistan,50,Defender,3,Khojiakbar Alijonov,Pakhtakor,Defender,1997-04-19,29,,
K,Uzbekistan,50,Defender,4,Farrukh Sayfiev,Neftchi,Defender,1991-01-17,35,,Mr Stability
K,Uzbekistan,50,Defender,5,Rustam Ashurmatov,Esteghlal,Defender,1996-06-07,30,,
K,Uzbekistan,50,Defender,13,Sherzod Nasrullaev,Pakhtakor,Defender,1998-07-23,27,,Assist provider
K,Uzbekistan,50,Defender,15,Umar Eshmurodov,Nasaf,Defender,1992-11-30,33,,‘Coach on the pitch’
K,Uzbekistan,50,Defender,18,Abdulla Abdullaev,Dibba,Defender,1997-09-01,28,,
K,Uzbekistan,50,Defender,24,Bekhruz Karimov,Surkhon,Defender,2007-08-07,18,breakout|gem,Young gun
K,Uzbekistan,50,Defender,25,Avazbek Ulmasaliev,Olmaliq,Defender,2000-03-27,26,defender,No-nonsense
K,Uzbekistan,50,Defender,26,Jakhongir Urozov,Dinamo Samarkand,Defender,2004-01-18,22,,Scored on debut
K,Uzbekistan,50,Midfielder,6,Akmal Mozgovoy,Pakhtakor,Midfielder,1999-04-02,27,midfielder,
K,Uzbekistan,50,Midfielder,7,Otabek Shukurov,Baniyas,Midfielder,1996-06-22,29,,Conductor of play
K,Uzbekistan,50,Midfielder,8,Jamshid Iskanderov,Neftchi,Midfielder,1993-10-16,32,,
K,Uzbekistan,50,Midfielder,9,Odiljon Khamrobekov,Tractor,Midfielder,1996-02-13,30,,Irreplaceable
K,Uzbekistan,50,Midfielder,19,Azizjon Ganiev,Al Bataeh,Midfielder,1998-02-22,28,,
K,Uzbekistan,50,Midfielder,20,Azizbek Amonov,Dinamo Samarkand,Midfielder,1997-10-30,28,,
K,Uzbekistan,50,Midfielder,22,Abbosbek Fayzullaev,Basaksehir,Midfielder,2003-10-03,22,,
K,Uzbekistan,50,Midfielder,23,Sherzod Esanov,FC Buxoro,Midfielder,2003-02-01,23,,
K,Uzbekistan,50,Forward,10,Jaloliddin Masharipov,Esteghlal,Forward (winger),1993-09-01,32,attacker,Friend of Cristiano
K,Uzbekistan,50,Forward,11,Oston Urunov,Persepolis,Forward (winger),2000-12-19,25,,
K,Uzbekistan,50,Forward,14,Eldor Shomurodov,Roma,Forward,1995-06-29,30,,Record goalscorer
K,Uzbekistan,50,Forward,17,Dostonbek Khamdamov,Pakhtakor,Forward (winger),1996-07-24,29,,
K,Uzbekistan,50,Forward,21,Igor Sergeev,Persepolis,Forward,1993-04-30,33,,
L,England,4,Coach,,Thomas Tuchel,,Manager,,,,
L,England,4,Goalkeeper,1,Jordan Pickford,Everton,Goalkeeper,1994-03-07,32,,No 1 goalkeeper
L,England,4,Goalkeeper,13,Dean Henderson,Crystal Palace,Goalkeeper,1997-03-12,29,,
L,England,4,Goalkeeper,23,James Trafford,Manchester City,Goalkeeper,2002-10-10,23,,Farmer's son
L,England,4,Defender,2,Ezri Konsa,Aston Villa,Defender,1997-10-23,28,,
L,England,4,Defender,3,Nico O’Reilly,Manchester City,Defender,2005-03-21,21,breakout,On the rise
L,England,4,Defender,5,John Stones,Manchester City,Defender,1994-05-28,32,defender,
L,England,4,Defender,6,Marc Guéhi,Manchester City,Defender,2000-07-13,25,,Natural leader
L,England,4,Defender,12,Tino Livramento,Newcastle,Defender,2002-11-12,23,,
L,England,4,Defender,15,Dan Burn,Newcastle,Defender,1992-05-09,34,,
L,England,4,Defender,24,Reece James,Chelsea,Defender,1999-12-08,26,,
L,England,4,Defender,25,Djed Spence,Tottenham,Defender,2000-08-09,25,,Never-say-die attitude
L,England,4,Defender,26,Jarell Quansah,Bayer Leverkusen,Defender,2003-01-29,23,,
L,England,4,Midfielder,4,Declan Rice,Arsenal,Midfielder,1999-01-14,27,,Midfield engine
L,England,4,Midfielder,8,Elliot Anderson,Nottingham Forest,Midfielder,2002-11-06,23,,
L,England,4,Midfielder,10,Jude Bellingham,Real Madrid,Midfielder,2003-06-29,22,star|midfielder,Super star
L,England,4,Midfielder,14,Jordan Henderson,Brentford,Midfielder,1990-06-17,35,,Veteran
L,England,4,Midfielder,16,Kobbie Mainoo,Manchester United,Midfielder,2005-04-19,21,,
L,England,4,Midfielder,17,Morgan Rogers,Aston Villa,Midfielder,2002-07-26,23,gem,One to watch
L,England,4,Midfielder,21,Eberechi Eze,Arsenal,Midfielder,1998-06-29,27,,Chess player
L,England,4,Forward,7,Bukayo Saka,Arsenal,Forward (winger),2001-09-05,24,,Lightning quick
L,England,4,Forward,9,Harry Kane,Bayern Munich,Forward,1993-07-28,32,captain|attacker,Goal machine
L,England,4,Forward,11,Marcus Rashford,Manchester United,Forward (winger),1997-10-31,28,,Social campaigner
L,England,4,Forward,18,Anthony Gordon,Newcastle,Forward (winger),2001-02-24,25,,
L,England,4,Forward,19,Ollie Watkins,Aston Villa,Forward,1995-12-30,30,,Music lover
L,England,4,Forward,20,Noni Madueke,Arsenal,Forward (winger),2002-03-10,24,,
L,England,4,Forward,22,Ivan Toney,Al-Ahli,Forward,1996-03-16,30,,Surprise call-up
L,Croatia,11,Coach,,Zlatko Dalic,,Manager,,,,
L,Croatia,11,Goalkeeper,1,Dominik Livakovic,Fenerbahce,Goalkeeper,1995-01-09,31,,Penalty specialist
L,Croatia,11,Goalkeeper,12,Ivor Pandur,Hull City,Goalkeeper,2000-03-25,26,,Yoga practitioner
L,Croatia,11,Goalkeeper,23,Dominik Kotarski,FC Copenhagen,Goalkeeper,2000-02-10,26,,
L,Croatia,11,Defender,2,Josip Stanisic,Bayern Munich,Defender,2000-04-02,26,defender,
L,Croatia,11,Defender,3,Marin Pongracic,Fiorentina,Defender,1997-09-11,28,,
L,Croatia,11,Defender,4,Josko Gvardiol,Manchester City,Defender,2002-01-23,24,,Dominant
L,Croatia,11,Defender,5,Duje Caleta-Car,Lyon,Defender,1996-09-17,29,,
L,Croatia,11,Defender,6,Josip Sutalo,Ajax,Defender,2000-02-28,26,,
L,Croatia,11,Defender,22,Luka Vuskovic,Tottenham,Defender,2007-02-24,19,breakout|gem,Teenage sensation
L,Croatia,11,Defender,25,Martin Erlic,Midtjylland,Defender,1998-01-24,28,,From a farming family
L,Croatia,11,Midfielder,7,Nikola Moro,Bologna,Midfielder,1998-03-12,28,,
L,Croatia,11,Midfielder,8,Mateo Kovacic,Manchester City,Midfielder,1994-05-06,32,,‘Altar boy’
L,Croatia,11,Midfielder,10,Luka Modric,Milan,Midfielder,1985-09-09,40,star|captain|midfielder,Super star
L,Croatia,11,Midfielder,13,Nikola Vlasic,Torino,Midfielder,1997-10-04,28,,
L,Croatia,11,Midfielder,15,Mario Pasalic,Atalanta,Midfielder,1995-02-09,31,,
L,Croatia,11,Midfielder,16,Martin Baturina,Como,Midfielder,2003-02-16,23,,Former gymnast
L,Croatia,11,Midfielder,17,Petar Sucic,Inter,Midfielder,2003-10-25,22,,No social media
L,Croatia,11,Midfielder,18,Kristijan Jakic,Augsburg,Midfielder,1997-05-14,29,,
L,Croatia,11,Midfielder,19,Toni Fruk,Rijeka,Midfielder,2001-03-09,25,,Secret weapon
L,Croatia,11,Midfielder,21,Luka Sucic,Real Sociedad,Midfielder,2002-09-08,23,,
L,Croatia,11,Forward,9,Andrej Kramaric,Hoffenheim,Forward,1991-06-19,34,attacker,
L,Croatia,11,Forward,11,Ante Budimir,Osasuna,Forward,1991-07-22,34,,Economics student
L,Croatia,11,Forward,14,Ivan Perisic,PSV Eindhoven,Forward (winger),1989-02-02,37,,
L,Croatia,11,Forward,20,Igor Matanovic,Freiburg,Forward,2003-03-31,23,,Retailer
L,Croatia,11,Forward,24,Marco Pasalic,Orlando City,Forward (winger),2000-09-14,25,,
L,Croatia,11,Forward,26,Petar Musa,FC Dallas,Forward,1998-03-04,28,,‘The Moose’
L,Ghana,74,Coach,,Carlos Queiroz,,Manager,,,,
L,Ghana,74,Goalkeeper,1,Lawrence Ati-Zigi,St Gallen,Goalkeeper,1996-11-29,29,,Keen painter
L,Ghana,74,Goalkeeper,12,Joseph Anang,St Patrick's Athletic,Goalkeeper,2000-06-08,26,,
L,Ghana,74,Goalkeeper,16,Benjamin Asare,Hearts of Oak,Goalkeeper,1992-07-13,33,,No 1 goalkeeper
L,Ghana,74,Defender,2,Alidu Seidu,Rennes,Defender,2000-06-04,26,defender,Survivor
L,Ghana,74,Defender,4,Jonas Adjetey,Wolfsburg,Defender,2003-12-13,22,,Fighter
L,Ghana,74,Defender,6,Abdul Mumin,Rayo Vallecano,Defender,1998-06-06,28,,
L,Ghana,74,Defender,14,Gideon Mensah,Auxerre,Defender,1998-07-18,27,captain,Experienced
L,Ghana,74,Defender,17,Baba Rahman,PAOK,Defender,1994-07-02,31,,
L,Ghana,74,Defender,18,Jerome Opoku,Basaksehir,Defender,1998-10-14,27,,
L,Ghana,74,Defender,21,Kojo Peprah Oppong,Nice,Defender,2004-06-04,22,breakout,Going places
L,Ghana,74,Defender,23,Derrick Luckassen,Pafos,Defender,1995-07-03,30,,
L,Ghana,74,Defender,26,Marvin Senaya,Auxerre,Defender,2001-01-28,25,,Late call-up
L,Ghana,74,Midfielder,3,Caleb Yirenkyi,FC Nordsjælland,Midfielder,2006-01-15,20,gem|midfielder,One to watch
L,Ghana,74,Midfielder,5,Thomas Partey,Villarreal,Midfielder,1993-06-13,32,,
L,Ghana,74,Midfielder,8,Kwasi Sibo,Real Oviedo,Midfielder,1998-06-24,27,,
L,Ghana,74,Midfielder,15,Elisha Owusu,Auxerre,Midfielder,1997-11-07,28,,
L,Ghana,74,Midfielder,20,Augustine Boakye,Saint-Étienne,Midfielder,2000-11-03,25,,
L,Ghana,74,Forward,7,Abdul Fatawu,Leicester,Forward,2004-03-08,22,,Long-range shooter
L,Ghana,74,Forward,9,Jordan Ayew,Leicester,Forward,1991-09-11,34,,
L,Ghana,74,Forward,10,Brandon Thomas-Asante,Coventry City,Forward,1998-12-29,27,,
L,Ghana,74,Forward,11,Antoine Semenyo,Manchester City,Forward (winger),2000-01-07,26,star,Super star
L,Ghana,74,Forward,13,Christopher Bonsu Baah,Al-Qadsiah,Forward,2004-12-14,21,,
L,Ghana,74,Forward,19,Iñaki Williams,Athletic Bilbao,Forward,1994-06-15,31,attacker,Goal threat
L,Ghana,74,Forward,22,Kamaldeen Sulemana,Atalanta,Forward,2002-02-15,24,,Lightning quick
L,Ghana,74,Forward,24,Ernest Nuamah,Lyon,Forward (winger),2003-11-01,22,,
L,Ghana,74,Forward,25,Prince Kwabena Adu,Viktoria Plzen,Forward,2003-09-23,22,,
L,Panama,33,Coach,,Thomas Christiansen,,Manager,,,,
L,Panama,33,Goalkeeper,1,Luis Mejía,Nacional,Goalkeeper,1991-03-16,35,,
L,Panama,33,Goalkeeper,12,César Samudio,Marathón,Goalkeeper,1994-02-23,32,,
L,Panama,33,Goalkeeper,22,Orlando Mosquera,Al-Fayha,Goalkeeper,1994-12-25,31,,No 1 goalkeeper
L,Panama,33,Defender,2,César Blackman,Slovan Bratislava,Defender,1998-04-02,28,defender,History maker
L,Panama,33,Defender,3,José Córdoba,Norwich,Defender,2001-06-03,25,,‘Prince of Panama’
L,Panama,33,Defender,4,Fidel Escobar,Saprissa,Defender,1995-01-09,31,,
L,Panama,33,Defender,5,Edgardo Fariña,Nizhny Novgorod,Defender,2001-10-19,24,,
L,Panama,33,Defender,13,Jiovany Ramos,Academia Puerto Cabello,Defender,1997-01-26,29,,
L,Panama,33,Defender,15,Eric Davis,Plaza Amador,Defender,1991-03-31,35,,
L,Panama,33,Defender,16,Andrés Andrade,LASK,Defender,1998-10-16,27,,
L,Panama,33,Defender,23,Michael Amir Murillo,Besiktas,Defender,1996-02-11,30,,Star player
L,Panama,33,Defender,25,Roderick Miller,Turan Tovuz,Defender,1992-04-03,34,,
L,Panama,33,Defender,26,Jorge Gutiérrez,Deportivo La Guaira,Defender,1998-09-01,27,,
L,Panama,33,Midfielder,6,Cristian Martínez,Kiryat Shmona,Midfielder,1997-02-06,29,midfielder,Box-to-box midfielder
L,Panama,33,Midfielder,8,Adalberto Carrasquilla,Pumas,Midfielder,1998-11-28,27,,Creative spark
L,Panama,33,Midfielder,14,Carlos Harvey,Minnesota United,Midfielder,2000-02-03,26,,
L,Panama,33,Midfielder,20,Aníbal Godoy,San Diego FC,Midfielder,1990-02-10,36,captain,Captain
L,Panama,33,Forward,7,José Luis Rodríguez,FC Juárez,Forward (winger),1998-06-19,27,attacker,Lightning quick
L,Panama,33,Forward,9,Tomás Rodríguez,Saprissa,Forward,1999-03-09,27,,
L,Panama,33,Forward,10,Ismael Díaz,Club León,Forward (winger),1997-05-12,29,,
L,Panama,33,Forward,11,Édgar Yoel Bárcenas,Mazatlán,Forward (winger),1993-10-23,32,,‘El Mago’
L,Panama,33,Forward,17,José Fajardo,Universidad Católica,Forward,1993-08-18,32,,Setting an example
L,Panama,33,Forward,18,Cecilio Waterman,Universidad de Concepción,Forward,1991-04-13,35,,
L,Panama,33,Forward,19,Alberto Quintero,Plaza Amador,Forward (winger),1987-12-18,38,star,Legend
L,Panama,33,Forward,21,César Yanis,Cobresal,Forward (winger),1996-01-28,30,,
L,Panama,33,Forward,24,Azarías Londoño,Universidad Católica,Forward,2001-06-21,24,,
